cell_id,char,page,row,col,raw_path,norm_64_path,class_path
p2_r11_c11_Ц,Ц,2,11,11,cells_raw_100x100/p2_r11_c11_Ц.png,cells_64x64/p2_r11_c11_Ц.png,by_class/Ц/p2_r11_c11_Ц.png
p2_r11_c12_Ц,Ц,2,11,12,cells_raw_100x100/p2_r11_c12_Ц.png,cells_64x64/p2_r11_c12_Ц.png,by_class/Ц/p2_r11_c12_Ц.png
p2_r11_c13_Ц,Ц,2,11,13,cells_raw_100x100/p2_r11_c13_Ц.png,cells_64x64/p2_r11_c13_Ц.png,by_class/Ц/p2_r11_c13_Ц.png
p2_r11_c14_Ц,Ц,2,11,14,cells_raw_100x100/p2_r11_c14_Ц.png,cells_64x64/p2_r11_c14_Ц.png,by_class/Ц/p2_r11_c14_Ц.png
p2_r11_c15_Ц,Ц,2,11,15,cells_raw_100x100/p2_r11_c15_Ц.png,cells_64x64/p2_r11_c15_Ц.png,by_class/Ц/p2_r11_c15_Ц.png
p2_r11_c16_Ц,Ц,2,11,16,cells_raw_100x100/p2_r11_c16_Ц.png,cells_64x64/p2_r11_c16_Ц.png,by_class/Ц/p2_r11_c16_Ц.png
p2_r11_c17_Ц,Ц,2,11,17,cells_raw_100x100/p2_r11_c17_Ц.png,cells_64x64/p2_r11_c17_Ц.png,by_class/Ц/p2_r11_c17_Ц.png
p2_r12_c01_Ц,Ц,2,12,1,cells_raw_100x100/p2_r12_c01_Ц.png,cells_64x64/p2_r12_c01_Ц.png,by_class/Ц/p2_r12_c01_Ц.png
p2_r12_c02_Ц,Ц,2,12,2,cells_raw_100x100/p2_r12_c02_Ц.png,cells_64x64/p2_r12_c02_Ц.png,by_class/Ц/p2_r12_c02_Ц.png
p2_r12_c03_Ц,Ц,2,12,3,cells_raw_100x100/p2_r12_c03_Ц.png,cells_64x64/p2_r12_c03_Ц.png,by_class/Ц/p2_r12_c03_Ц.png
p2_r12_c04_Ц,Ц,2,12,4,cells_raw_100x100/p2_r12_c04_Ц.png,cells_64x64/p2_r12_c04_Ц.png,by_class/Ц/p2_r12_c04_Ц.png
p2_r12_c05_Ц,Ц,2,12,5,cells_raw_100x100/p2_r12_c05_Ц.png,cells_64x64/p2_r12_c05_Ц.png,by_class/Ц/p2_r12_c05_Ц.png
p2_r12_c06_Ц,Ц,2,12,6,cells_raw_100x100/p2_r12_c06_Ц.png,cells_64x64/p2_r12_c06_Ц.png,by_class/Ц/p2_r12_c06_Ц.png
p2_r12_c07_Ц,Ц,2,12,7,cells_raw_100x100/p2_r12_c07_Ц.png,cells_64x64/p2_r12_c07_Ц.png,by_class/Ц/p2_r12_c07_Ц.png
p2_r12_c08_Ц,Ц,2,12,8,cells_raw_100x100/p2_r12_c08_Ц.png,cells_64x64/p2_r12_c08_Ц.png,by_class/Ц/p2_r12_c08_Ц.png
p2_r12_c09_Ц,Ц,2,12,9,cells_raw_100x100/p2_r12_c09_Ц.png,cells_64x64/p2_r12_c09_Ц.png,by_class/Ц/p2_r12_c09_Ц.png
p2_r12_c10_Ц,Ц,2,12,10,cells_raw_100x100/p2_r12_c10_Ц.png,cells_64x64/p2_r12_c10_Ц.png,by_class/Ц/p2_r12_c10_Ц.png
p2_r12_c11_Ц,Ц,2,12,11,cells_raw_100x100/p2_r12_c11_Ц.png,cells_64x64/p2_r12_c11_Ц.png,by_class/Ц/p2_r12_c11_Ц.png
p2_r12_c12_Ц,Ц,2,12,12,cells_raw_100x100/p2_r12_c12_Ц.png,cells_64x64/p2_r12_c12_Ц.png,by_class/Ц/p2_r12_c12_Ц.png
p2_r12_c13_Ц,Ц,2,12,13,cells_raw_100x100/p2_r12_c13_Ц.png,cells_64x64/p2_r12_c13_Ц.png,by_class/Ц/p2_r12_c13_Ц.png
p2_r12_c14_Ц,Ц,2,12,14,cells_raw_100x100/p2_r12_c14_Ц.png,cells_64x64/p2_r12_c14_Ц.png,by_class/Ц/p2_r12_c14_Ц.png
p2_r12_c15_Ц,Ц,2,12,15,cells_raw_100x100/p2_r12_c15_Ц.png,cells_64x64/p2_r12_c15_Ц.png,by_class/Ц/p2_r12_c15_Ц.png
p2_r12_c16_Ц,Ц,2,12,16,cells_raw_100x100/p2_r12_c16_Ц.png,cells_64x64/p2_r12_c16_Ц.png,by_class/Ц/p2_r12_c16_Ц.png
p2_r12_c17_Ц,Ц,2,12,17,cells_raw_100x100/p2_r12_c17_Ц.png,cells_64x64/p2_r12_c17_Ц.png,by_class/Ц/p2_r12_c17_Ц.png
p2_r13_c01_Ц,Ц,2,13,1,cells_raw_100x100/p2_r13_c01_Ц.png,cells_64x64/p2_r13_c01_Ц.png,by_class/Ц/p2_r13_c01_Ц.png
p2_r13_c02_Ц,Ц,2,13,2,cells_raw_100x100/p2_r13_c02_Ц.png,cells_64x64/p2_r13_c02_Ц.png,by_class/Ц/p2_r13_c02_Ц.png
p2_r13_c03_Ц,Ц,2,13,3,cells_raw_100x100/p2_r13_c03_Ц.png,cells_64x64/p2_r13_c03_Ц.png,by_class/Ц/p2_r13_c03_Ц.png
p2_r13_c04_Ц,Ц,2,13,4,cells_raw_100x100/p2_r13_c04_Ц.png,cells_64x64/p2_r13_c04_Ц.png,by_class/Ц/p2_r13_c04_Ц.png
p2_r13_c05_Ц,Ц,2,13,5,cells_raw_100x100/p2_r13_c05_Ц.png,cells_64x64/p2_r13_c05_Ц.png,by_class/Ц/p2_r13_c05_Ц.png
p2_r13_c06_Ц,Ц,2,13,6,cells_raw_100x100/p2_r13_c06_Ц.png,cells_64x64/p2_r13_c06_Ц.png,by_class/Ц/p2_r13_c06_Ц.png
p2_r13_c07_Ц,Ц,2,13,7,cells_raw_100x100/p2_r13_c07_Ц.png,cells_64x64/p2_r13_c07_Ц.png,by_class/Ц/p2_r13_c07_Ц.png
p2_r13_c08_Ц,Ц,2,13,8,cells_raw_100x100/p2_r13_c08_Ц.png,cells_64x64/p2_r13_c08_Ц.png,by_class/Ц/p2_r13_c08_Ц.png
p2_r13_c09_Ц,Ц,2,13,9,cells_raw_100x100/p2_r13_c09_Ц.png,cells_64x64/p2_r13_c09_Ц.png,by_class/Ц/p2_r13_c09_Ц.png
p2_r13_c10_Ц,Ц,2,13,10,cells_raw_100x100/p2_r13_c10_Ц.png,cells_64x64/p2_r13_c10_Ц.png,by_class/Ц/p2_r13_c10_Ц.png
p2_r13_c11_Ц,Ц,2,13,11,cells_raw_100x100/p2_r13_c11_Ц.png,cells_64x64/p2_r13_c11_Ц.png,by_class/Ц/p2_r13_c11_Ц.png
p2_r13_c12_Ц,Ц,2,13,12,cells_raw_100x100/p2_r13_c12_Ц.png,cells_64x64/p2_r13_c12_Ц.png,by_class/Ц/p2_r13_c12_Ц.png
p2_r13_c13_Ц,Ц,2,13,13,cells_raw_100x100/p2_r13_c13_Ц.png,cells_64x64/p2_r13_c13_Ц.png,by_class/Ц/p2_r13_c13_Ц.png
p2_r13_c14_Ц,Ц,2,13,14,cells_raw_100x100/p2_r13_c14_Ц.png,cells_64x64/p2_r13_c14_Ц.png,by_class/Ц/p2_r13_c14_Ц.png
p2_r13_c15_Ц,Ц,2,13,15,cells_raw_100x100/p2_r13_c15_Ц.png,cells_64x64/p2_r13_c15_Ц.png,by_class/Ц/p2_r13_c15_Ц.png
p2_r13_c16_Ц,Ц,2,13,16,cells_raw_100x100/p2_r13_c16_Ц.png,cells_64x64/p2_r13_c16_Ц.png,by_class/Ц/p2_r13_c16_Ц.png
p2_r13_c17_Ц,Ц,2,13,17,cells_raw_100x100/p2_r13_c17_Ц.png,cells_64x64/p2_r13_c17_Ц.png,by_class/Ц/p2_r13_c17_Ц.png
p2_r14_c01_Ц,Ц,2,14,1,cells_raw_100x100/p2_r14_c01_Ц.png,cells_64x64/p2_r14_c01_Ц.png,by_class/Ц/p2_r14_c01_Ц.png
p2_r14_c02_Ц,Ц,2,14,2,cells_raw_100x100/p2_r14_c02_Ц.png,cells_64x64/p2_r14_c02_Ц.png,by_class/Ц/p2_r14_c02_Ц.png
p2_r14_c03_Ц,Ц,2,14,3,cells_raw_100x100/p2_r14_c03_Ц.png,cells_64x64/p2_r14_c03_Ц.png,by_class/Ц/p2_r14_c03_Ц.png
p2_r14_c04_Ц,Ц,2,14,4,cells_raw_100x100/p2_r14_c04_Ц.png,cells_64x64/p2_r14_c04_Ц.png,by_class/Ц/p2_r14_c04_Ц.png
p2_r14_c05_Ц,Ц,2,14,5,cells_raw_100x100/p2_r14_c05_Ц.png,cells_64x64/p2_r14_c05_Ц.png,by_class/Ц/p2_r14_c05_Ц.png
p2_r14_c06_Ц,Ц,2,14,6,cells_raw_100x100/p2_r14_c06_Ц.png,cells_64x64/p2_r14_c06_Ц.png,by_class/Ц/p2_r14_c06_Ц.png
p2_r14_c07_Ц,Ц,2,14,7,cells_raw_100x100/p2_r14_c07_Ц.png,cells_64x64/p2_r14_c07_Ц.png,by_class/Ц/p2_r14_c07_Ц.png
p2_r14_c08_Ц,Ц,2,14,8,cells_raw_100x100/p2_r14_c08_Ц.png,cells_64x64/p2_r14_c08_Ц.png,by_class/Ц/p2_r14_c08_Ц.png
p2_r14_c09_Ц,Ц,2,14,9,cells_raw_100x100/p2_r14_c09_Ц.png,cells_64x64/p2_r14_c09_Ц.png,by_class/Ц/p2_r14_c09_Ц.png
p2_r14_c10_Ц,Ц,2,14,10,cells_raw_100x100/p2_r14_c10_Ц.png,cells_64x64/p2_r14_c10_Ц.png,by_class/Ц/p2_r14_c10_Ц.png
p2_r14_c11_Ц,Ц,2,14,11,cells_raw_100x100/p2_r14_c11_Ц.png,cells_64x64/p2_r14_c11_Ц.png,by_class/Ц/p2_r14_c11_Ц.png
p2_r14_c12_Ц,Ц,2,14,12,cells_raw_100x100/p2_r14_c12_Ц.png,cells_64x64/p2_r14_c12_Ц.png,by_class/Ц/p2_r14_c12_Ц.png
p2_r14_c13_Ц,Ц,2,14,13,cells_raw_100x100/p2_r14_c13_Ц.png,cells_64x64/p2_r14_c13_Ц.png,by_class/Ц/p2_r14_c13_Ц.png
p2_r14_c14_Ц,Ц,2,14,14,cells_raw_100x100/p2_r14_c14_Ц.png,cells_64x64/p2_r14_c14_Ц.png,by_class/Ц/p2_r14_c14_Ц.png
p2_r14_c15_Ц,Ц,2,14,15,cells_raw_100x100/p2_r14_c15_Ц.png,cells_64x64/p2_r14_c15_Ц.png,by_class/Ц/p2_r14_c15_Ц.png
p2_r14_c16_Ц,Ц,2,14,16,cells_raw_100x100/p2_r14_c16_Ц.png,cells_64x64/p2_r14_c16_Ц.png,by_class/Ц/p2_r14_c16_Ц.png
p2_r14_c17_Ц,Ц,2,14,17,cells_raw_100x100/p2_r14_c17_Ц.png,cells_64x64/p2_r14_c17_Ц.png,by_class/Ц/p2_r14_c17_Ц.png
p2_r15_c01_Ч,Ч,2,15,1,cells_raw_100x100/p2_r15_c01_Ч.png,cells_64x64/p2_r15_c01_Ч.png,by_class/Ч/p2_r15_c01_Ч.png
p2_r15_c02_Ч,Ч,2,15,2,cells_raw_100x100/p2_r15_c02_Ч.png,cells_64x64/p2_r15_c02_Ч.png,by_class/Ч/p2_r15_c02_Ч.png
p2_r15_c03_Ч,Ч,2,15,3,cells_raw_100x100/p2_r15_c03_Ч.png,cells_64x64/p2_r15_c03_Ч.png,by_class/Ч/p2_r15_c03_Ч.png
p2_r15_c04_Ч,Ч,2,15,4,cells_raw_100x100/p2_r15_c04_Ч.png,cells_64x64/p2_r15_c04_Ч.png,by_class/Ч/p2_r15_c04_Ч.png
p2_r15_c05_Ч,Ч,2,15,5,cells_raw_100x100/p2_r15_c05_Ч.png,cells_64x64/p2_r15_c05_Ч.png,by_class/Ч/p2_r15_c05_Ч.png
p2_r15_c06_Ч,Ч,2,15,6,cells_raw_100x100/p2_r15_c06_Ч.png,cells_64x64/p2_r15_c06_Ч.png,by_class/Ч/p2_r15_c06_Ч.png
p2_r15_c07_Ч,Ч,2,15,7,cells_raw_100x100/p2_r15_c07_Ч.png,cells_64x64/p2_r15_c07_Ч.png,by_class/Ч/p2_r15_c07_Ч.png
p2_r15_c08_Ч,Ч,2,15,8,cells_raw_100x100/p2_r15_c08_Ч.png,cells_64x64/p2_r15_c08_Ч.png,by_class/Ч/p2_r15_c08_Ч.png
p2_r15_c09_Ч,Ч,2,15,9,cells_raw_100x100/p2_r15_c09_Ч.png,cells_64x64/p2_r15_c09_Ч.png,by_class/Ч/p2_r15_c09_Ч.png
p2_r15_c10_Ч,Ч,2,15,10,cells_raw_100x100/p2_r15_c10_Ч.png,cells_64x64/p2_r15_c10_Ч.png,by_class/Ч/p2_r15_c10_Ч.png
p2_r15_c11_Ч,Ч,2,15,11,cells_raw_100x100/p2_r15_c11_Ч.png,cells_64x64/p2_r15_c11_Ч.png,by_class/Ч/p2_r15_c11_Ч.png
p2_r15_c12_Ч,Ч,2,15,12,cells_raw_100x100/p2_r15_c12_Ч.png,cells_64x64/p2_r15_c12_Ч.png,by_class/Ч/p2_r15_c12_Ч.png
p2_r15_c13_Ч,Ч,2,15,13,cells_raw_100x100/p2_r15_c13_Ч.png,cells_64x64/p2_r15_c13_Ч.png,by_class/Ч/p2_r15_c13_Ч.png
p2_r15_c14_Ч,Ч,2,15,14,cells_raw_100x100/p2_r15_c14_Ч.png,cells_64x64/p2_r15_c14_Ч.png,by_class/Ч/p2_r15_c14_Ч.png
p2_r15_c15_Ч,Ч,2,15,15,cells_raw_100x100/p2_r15_c15_Ч.png,cells_64x64/p2_r15_c15_Ч.png,by_class/Ч/p2_r15_c15_Ч.png
p2_r15_c16_Ч,Ч,2,15,16,cells_raw_100x100/p2_r15_c16_Ч.png,cells_64x64/p2_r15_c16_Ч.png,by_class/Ч/p2_r15_c16_Ч.png
p2_r15_c17_Ч,Ч,2,15,17,cells_raw_100x100/p2_r15_c17_Ч.png,cells_64x64/p2_r15_c17_Ч.png,by_class/Ч/p2_r15_c17_Ч.png
p2_r16_c01_Ч,Ч,2,16,1,cells_raw_100x100/p2_r16_c01_Ч.png,cells_64x64/p2_r16_c01_Ч.png,by_class/Ч/p2_r16_c01_Ч.png
p2_r16_c02_Ч,Ч,2,16,2,cells_raw_100x100/p2_r16_c02_Ч.png,cells_64x64/p2_r16_c02_Ч.png,by_class/Ч/p2_r16_c02_Ч.png
p2_r16_c03_Ч,Ч,2,16,3,cells_raw_100x100/p2_r16_c03_Ч.png,cells_64x64/p2_r16_c03_Ч.png,by_class/Ч/p2_r16_c03_Ч.png
p2_r16_c04_Ч,Ч,2,16,4,cells_raw_100x100/p2_r16_c04_Ч.png,cells_64x64/p2_r16_c04_Ч.png,by_class/Ч/p2_r16_c04_Ч.png
p2_r16_c05_Ч,Ч,2,16,5,cells_raw_100x100/p2_r16_c05_Ч.png,cells_64x64/p2_r16_c05_Ч.png,by_class/Ч/p2_r16_c05_Ч.png
p2_r16_c06_Ч,Ч,2,16,6,cells_raw_100x100/p2_r16_c06_Ч.png,cells_64x64/p2_r16_c06_Ч.png,by_class/Ч/p2_r16_c06_Ч.png
p2_r16_c07_Ч,Ч,2,16,7,cells_raw_100x100/p2_r16_c07_Ч.png,cells_64x64/p2_r16_c07_Ч.png,by_class/Ч/p2_r16_c07_Ч.png
p2_r16_c08_Ч,Ч,2,16,8,cells_raw_100x100/p2_r16_c08_Ч.png,cells_64x64/p2_r16_c08_Ч.png,by_class/Ч/p2_r16_c08_Ч.png
p2_r16_c09_Ч,Ч,2,16,9,cells_raw_100x100/p2_r16_c09_Ч.png,cells_64x64/p2_r16_c09_Ч.png,by_class/Ч/p2_r16_c09_Ч.png
p2_r16_c10_Ч,Ч,2,16,10,cells_raw_100x100/p2_r16_c10_Ч.png,cells_64x64/p2_r16_c10_Ч.png,by_class/Ч/p2_r16_c10_Ч.png
p2_r16_c11_Ч,Ч,2,16,11,cells_raw_100x100/p2_r16_c11_Ч.png,cells_64x64/p2_r16_c11_Ч.png,by_class/Ч/p2_r16_c11_Ч.png
p2_r16_c12_Ч,Ч,2,16,12,cells_raw_100x100/p2_r16_c12_Ч.png,cells_64x64/p2_r16_c12_Ч.png,by_class/Ч/p2_r16_c12_Ч.png
p2_r16_c13_Ч,Ч,2,16,13,cells_raw_100x100/p2_r16_c13_Ч.png,cells_64x64/p2_r16_c13_Ч.png,by_class/Ч/p2_r16_c13_Ч.png
p2_r16_c14_Ч,Ч,2,16,14,cells_raw_100x100/p2_r16_c14_Ч.png,cells_64x64/p2_r16_c14_Ч.png,by_class/Ч/p2_r16_c14_Ч.png
p2_r16_c15_Ч,Ч,2,16,15,cells_raw_100x100/p2_r16_c15_Ч.png,cells_64x64/p2_r16_c15_Ч.png,by_class/Ч/p2_r16_c15_Ч.png
p2_r16_c16_Ч,Ч,2,16,16,cells_raw_100x100/p2_r16_c16_Ч.png,cells_64x64/p2_r16_c16_Ч.png,by_class/Ч/p2_r16_c16_Ч.png
p2_r16_c17_Ч,Ч,2,16,17,cells_raw_100x100/p2_r16_c17_Ч.png,cells_64x64/p2_r16_c17_Ч.png,by_class/Ч/p2_r16_c17_Ч.png
p2_r17_c01_Ч,Ч,2,17,1,cells_raw_100x100/p2_r17_c01_Ч.png,cells_64x64/p2_r17_c01_Ч.png,by_class/Ч/p2_r17_c01_Ч.png
p2_r17_c02_Ч,Ч,2,17,2,cells_raw_100x100/p2_r17_c02_Ч.png,cells_64x64/p2_r17_c02_Ч.png,by_class/Ч/p2_r17_c02_Ч.png
p2_r17_c03_Ч,Ч,2,17,3,cells_raw_100x100/p2_r17_c03_Ч.png,cells_64x64/p2_r17_c03_Ч.png,by_class/Ч/p2_r17_c03_Ч.png
p2_r17_c04_Ч,Ч,2,17,4,cells_raw_100x100/p2_r17_c04_Ч.png,cells_64x64/p2_r17_c04_Ч.png,by_class/Ч/p2_r17_c04_Ч.png
p2_r17_c05_Ч,Ч,2,17,5,cells_raw_100x100/p2_r17_c05_Ч.png,cells_64x64/p2_r17_c05_Ч.png,by_class/Ч/p2_r17_c05_Ч.png
p2_r17_c06_Ч,Ч,2,17,6,cells_raw_100x100/p2_r17_c06_Ч.png,cells_64x64/p2_r17_c06_Ч.png,by_class/Ч/p2_r17_c06_Ч.png
p2_r17_c07_Ч,Ч,2,17,7,cells_raw_100x100/p2_r17_c07_Ч.png,cells_64x64/p2_r17_c07_Ч.png,by_class/Ч/p2_r17_c07_Ч.png
p2_r17_c08_Ч,Ч,2,17,8,cells_raw_100x100/p2_r17_c08_Ч.png,cells_64x64/p2_r17_c08_Ч.png,by_class/Ч/p2_r17_c08_Ч.png
p2_r17_c09_Ч,Ч,2,17,9,cells_raw_100x100/p2_r17_c09_Ч.png,cells_64x64/p2_r17_c09_Ч.png,by_class/Ч/p2_r17_c09_Ч.png
p2_r17_c10_Ч,Ч,2,17,10,cells_raw_100x100/p2_r17_c10_Ч.png,cells_64x64/p2_r17_c10_Ч.png,by_class/Ч/p2_r17_c10_Ч.png
p2_r17_c11_Ч,Ч,2,17,11,cells_raw_100x100/p2_r17_c11_Ч.png,cells_64x64/p2_r17_c11_Ч.png,by_class/Ч/p2_r17_c11_Ч.png
p2_r17_c12_Ч,Ч,2,17,12,cells_raw_100x100/p2_r17_c12_Ч.png,cells_64x64/p2_r17_c12_Ч.png,by_class/Ч/p2_r17_c12_Ч.png
p2_r17_c13_Ч,Ч,2,17,13,cells_raw_100x100/p2_r17_c13_Ч.png,cells_64x64/p2_r17_c13_Ч.png,by_class/Ч/p2_r17_c13_Ч.png
p2_r17_c14_Ч,Ч,2,17,14,cells_raw_100x100/p2_r17_c14_Ч.png,cells_64x64/p2_r17_c14_Ч.png,by_class/Ч/p2_r17_c14_Ч.png
p2_r17_c15_Ч,Ч,2,17,15,cells_raw_100x100/p2_r17_c15_Ч.png,cells_64x64/p2_r17_c15_Ч.png,by_class/Ч/p2_r17_c15_Ч.png
p2_r17_c16_Ч,Ч,2,17,16,cells_raw_100x100/p2_r17_c16_Ч.png,cells_64x64/p2_r17_c16_Ч.png,by_class/Ч/p2_r17_c16_Ч.png
p2_r17_c17_Ч,Ч,2,17,17,cells_raw_100x100/p2_r17_c17_Ч.png,cells_64x64/p2_r17_c17_Ч.png,by_class/Ч/p2_r17_c17_Ч.png
p2_r18_c01_Ч,Ч,2,18,1,cells_raw_100x100/p2_r18_c01_Ч.png,cells_64x64/p2_r18_c01_Ч.png,by_class/Ч/p2_r18_c01_Ч.png
p2_r18_c02_Ч,Ч,2,18,2,cells_raw_100x100/p2_r18_c02_Ч.png,cells_64x64/p2_r18_c02_Ч.png,by_class/Ч/p2_r18_c02_Ч.png
p2_r18_c03_Ч,Ч,2,18,3,cells_raw_100x100/p2_r18_c03_Ч.png,cells_64x64/p2_r18_c03_Ч.png,by_class/Ч/p2_r18_c03_Ч.png
p2_r18_c04_Ч,Ч,2,18,4,cells_raw_100x100/p2_r18_c04_Ч.png,cells_64x64/p2_r18_c04_Ч.png,by_class/Ч/p2_r18_c04_Ч.png
p2_r18_c05_Ч,Ч,2,18,5,cells_raw_100x100/p2_r18_c05_Ч.png,cells_64x64/p2_r18_c05_Ч.png,by_class/Ч/p2_r18_c05_Ч.png
p2_r18_c06_Ч,Ч,2,18,6,cells_raw_100x100/p2_r18_c06_Ч.png,cells_64x64/p2_r18_c06_Ч.png,by_class/Ч/p2_r18_c06_Ч.png
p2_r18_c07_Ч,Ч,2,18,7,cells_raw_100x100/p2_r18_c07_Ч.png,cells_64x64/p2_r18_c07_Ч.png,by_class/Ч/p2_r18_c07_Ч.png
p2_r18_c08_Ч,Ч,2,18,8,cells_raw_100x100/p2_r18_c08_Ч.png,cells_64x64/p2_r18_c08_Ч.png,by_class/Ч/p2_r18_c08_Ч.png
p2_r18_c09_Ч,Ч,2,18,9,cells_raw_100x100/p2_r18_c09_Ч.png,cells_64x64/p2_r18_c09_Ч.png,by_class/Ч/p2_r18_c09_Ч.png
p2_r18_c10_Ч,Ч,2,18,10,cells_raw_100x100/p2_r18_c10_Ч.png,cells_64x64/p2_r18_c10_Ч.png,by_class/Ч/p2_r18_c10_Ч.png
p2_r18_c11_Ч,Ч,2,18,11,cells_raw_100x100/p2_r18_c11_Ч.png,cells_64x64/p2_r18_c11_Ч.png,by_class/Ч/p2_r18_c11_Ч.png
p2_r18_c12_Ч,Ч,2,18,12,cells_raw_100x100/p2_r18_c12_Ч.png,cells_64x64/p2_r18_c12_Ч.png,by_class/Ч/p2_r18_c12_Ч.png
p2_r18_c13_Ч,Ч,2,18,13,cells_raw_100x100/p2_r18_c13_Ч.png,cells_64x64/p2_r18_c13_Ч.png,by_class/Ч/p2_r18_c13_Ч.png
p2_r18_c14_Ч,Ч,2,18,14,cells_raw_100x100/p2_r18_c14_Ч.png,cells_64x64/p2_r18_c14_Ч.png,by_class/Ч/p2_r18_c14_Ч.png
p2_r18_c15_Ч,Ч,2,18,15,cells_raw_100x100/p2_r18_c15_Ч.png,cells_64x64/p2_r18_c15_Ч.png,by_class/Ч/p2_r18_c15_Ч.png
p2_r18_c16_Ч,Ч,2,18,16,cells_raw_100x100/p2_r18_c16_Ч.png,cells_64x64/p2_r18_c16_Ч.png,by_class/Ч/p2_r18_c16_Ч.png
p2_r18_c17_Ч,Ч,2,18,17,cells_raw_100x100/p2_r18_c17_Ч.png,cells_64x64/p2_r18_c17_Ч.png,by_class/Ч/p2_r18_c17_Ч.png
p2_r19_c01_Ш,Ш,2,19,1,cells_raw_100x100/p2_r19_c01_Ш.png,cells_64x64/p2_r19_c01_Ш.png,by_class/Ш/p2_r19_c01_Ш.png
p2_r19_c02_Ш,Ш,2,19,2,cells_raw_100x100/p2_r19_c02_Ш.png,cells_64x64/p2_r19_c02_Ш.png,by_class/Ш/p2_r19_c02_Ш.png
p2_r19_c03_Ш,Ш,2,19,3,cells_raw_100x100/p2_r19_c03_Ш.png,cells_64x64/p2_r19_c03_Ш.png,by_class/Ш/p2_r19_c03_Ш.png
p2_r19_c04_Ш,Ш,2,19,4,cells_raw_100x100/p2_r19_c04_Ш.png,cells_64x64/p2_r19_c04_Ш.png,by_class/Ш/p2_r19_c04_Ш.png
p2_r19_c05_Ш,Ш,2,19,5,cells_raw_100x100/p2_r19_c05_Ш.png,cells_64x64/p2_r19_c05_Ш.png,by_class/Ш/p2_r19_c05_Ш.png
p2_r19_c06_Ш,Ш,2,19,6,cells_raw_100x100/p2_r19_c06_Ш.png,cells_64x64/p2_r19_c06_Ш.png,by_class/Ш/p2_r19_c06_Ш.png
p2_r19_c07_Ш,Ш,2,19,7,cells_raw_100x100/p2_r19_c07_Ш.png,cells_64x64/p2_r19_c07_Ш.png,by_class/Ш/p2_r19_c07_Ш.png
p2_r19_c08_Ш,Ш,2,19,8,cells_raw_100x100/p2_r19_c08_Ш.png,cells_64x64/p2_r19_c08_Ш.png,by_class/Ш/p2_r19_c08_Ш.png
p2_r19_c09_Ш,Ш,2,19,9,cells_raw_100x100/p2_r19_c09_Ш.png,cells_64x64/p2_r19_c09_Ш.png,by_class/Ш/p2_r19_c09_Ш.png
p2_r19_c10_Ш,Ш,2,19,10,cells_raw_100x100/p2_r19_c10_Ш.png,cells_64x64/p2_r19_c10_Ш.png,by_class/Ш/p2_r19_c10_Ш.png
p2_r19_c11_Ш,Ш,2,19,11,cells_raw_100x100/p2_r19_c11_Ш.png,cells_64x64/p2_r19_c11_Ш.png,by_class/Ш/p2_r19_c11_Ш.png
p2_r19_c12_Ш,Ш,2,19,12,cells_raw_100x100/p2_r19_c12_Ш.png,cells_64x64/p2_r19_c12_Ш.png,by_class/Ш/p2_r19_c12_Ш.png
p2_r19_c13_Ш,Ш,2,19,13,cells_raw_100x100/p2_r19_c13_Ш.png,cells_64x64/p2_r19_c13_Ш.png,by_class/Ш/p2_r19_c13_Ш.png
p2_r19_c14_Ш,Ш,2,19,14,cells_raw_100x100/p2_r19_c14_Ш.png,cells_64x64/p2_r19_c14_Ш.png,by_class/Ш/p2_r19_c14_Ш.png
p2_r19_c15_Ш,Ш,2,19,15,cells_raw_100x100/p2_r19_c15_Ш.png,cells_64x64/p2_r19_c15_Ш.png,by_class/Ш/p2_r19_c15_Ш.png
p2_r19_c16_Ш,Ш,2,19,16,cells_raw_100x100/p2_r19_c16_Ш.png,cells_64x64/p2_r19_c16_Ш.png,by_class/Ш/p2_r19_c16_Ш.png
p2_r19_c17_Ш,Ш,2,19,17,cells_raw_100x100/p2_r19_c17_Ш.png,cells_64x64/p2_r19_c17_Ш.png,by_class/Ш/p2_r19_c17_Ш.png
p2_r20_c01_Ш,Ш,2,20,1,cells_raw_100x100/p2_r20_c01_Ш.png,cells_64x64/p2_r20_c01_Ш.png,by_class/Ш/p2_r20_c01_Ш.png
p2_r20_c02_Ш,Ш,2,20,2,cells_raw_100x100/p2_r20_c02_Ш.png,cells_64x64/p2_r20_c02_Ш.png,by_class/Ш/p2_r20_c02_Ш.png
p2_r20_c03_Ш,Ш,2,20,3,cells_raw_100x100/p2_r20_c03_Ш.png,cells_64x64/p2_r20_c03_Ш.png,by_class/Ш/p2_r20_c03_Ш.png
p2_r20_c04_Ш,Ш,2,20,4,cells_raw_100x100/p2_r20_c04_Ш.png,cells_64x64/p2_r20_c04_Ш.png,by_class/Ш/p2_r20_c04_Ш.png
p2_r20_c05_Ш,Ш,2,20,5,cells_raw_100x100/p2_r20_c05_Ш.png,cells_64x64/p2_r20_c05_Ш.png,by_class/Ш/p2_r20_c05_Ш.png
p2_r20_c06_Ш,Ш,2,20,6,cells_raw_100x100/p2_r20_c06_Ш.png,cells_64x64/p2_r20_c06_Ш.png,by_class/Ш/p2_r20_c06_Ш.png
p2_r20_c07_Ш,Ш,2,20,7,cells_raw_100x100/p2_r20_c07_Ш.png,cells_64x64/p2_r20_c07_Ш.png,by_class/Ш/p2_r20_c07_Ш.png
